position_ss,lastname,firstname,nationality,age,dob,wst_rider_id,fis_code,number_of_results_ss,points_ss,concat_id,gender,created_at,updated_at
1234,Schelling,Alex,SUI,,,100249,,1 / (1),10.91,alexschellingsui,m,11/21/20 8:22,11/21/20 8:22
1235,Nakagawa,Amira,JPN,,,101022,,2 / (2),10.89,amiranakagawajpn,m,11/21/20 8:22,11/21/20 8:22
1236,Jˆrg,Matti,SUI,,,98359,,1 / (1),10.88,mattijˆrgsui,m,11/21/20 8:22,11/21/20 8:22
1237,Cowan,Taitten,USA,,,98237,,1 / (1),10.85,taittencowanusa,m,11/21/20 8:22,11/21/20 8:22
1237,Schneiderle,Jens,GER,,,99288,,1 / (1),10.85,jensschneiderleger,m,11/21/20 8:22,11/21/20 8:22
1239,Nakai,Hiroto,JPN,,,98168,,1 / (1),10.83,hirotonakaijpn,m,11/21/20 8:22,11/21/20 8:22
1240,Regina,Killua,JPN,,,99275,,1 / (1),10.75,killuareginajpn,m,11/21/20 8:22,11/21/20 8:22
1240,Tunaal Walker,Oskar,NOR,,,99336,,1 / (1),10.75,oskartunaal walkernor,m,11/21/20 8:22,11/21/20 8:22
1242,Kamata,Shojin,JPN,,,97904,,1 / (1),10.74,shojinkamatajpn,m,11/21/20 8:22,11/21/20 8:22
1243,Marteinsson,Magnthor Oddur,ISL,,,98281,9250022,1 / (1),10.73,magnthor oddurmarteinssonisl,m,11/21/20 8:22,11/21/20 8:22
1244,Haberzettl,Jasper,GER,,,99968,,1 / (1),10.71,jasperhaberzettlger,m,11/21/20 8:22,11/21/20 8:22
1245,Tasaki,Shun,JPN,,,98161,,1 / (1),10.69,shuntasakijpn,m,11/21/20 8:22,11/21/20 8:22
1246,Gustaffson,Tim Olof,NOR,,,99328,,1 / (1),10.6,tim olofgustaffsonnor,m,11/21/20 8:22,11/21/20 8:22
1247,Netrh,Jiri,CZE,,,100462,,3 / (3),10.56,jirinetrhcze,m,11/21/20 8:22,11/21/20 8:22
1248,Salkeld,Florin,SUI,,,98334,,1 / (1),10.55,florinsalkeldsui,m,11/21/20 8:22,11/21/20 8:22
1249,Horak,Petr,CZE,29,9/7/91 0:00,76958,9150120,2 / (2),10.5,petrhorakcze,m,11/21/20 8:22,11/21/20 8:22
1250,Eidsson,Arnar Smari,ISL,,,101064,,1 / (1),10.49,arnar smarieidssonisl,m,11/21/20 8:22,11/21/20 8:22
1251,Coe,Brayden,CAN,17,8/14/03 0:00,100586,,1 / (1),10.45,braydencoecan,m,11/21/20 8:22,11/21/20 8:22
1252,Silander,Aarre,FIN,,,100681,,1 / (1),10.44,aarresilanderfin,m,11/21/20 8:22,11/21/20 8:22
1252,Duty,Braden,USA,,,96969,,1 / (1),10.44,bradendutyusa,m,11/21/20 8:22,11/21/20 8:22
1254,Giovannini,Federico,ITA,,,98420,,1 / (1),10.43,federicogiovanniniita,m,11/21/20 8:22,11/21/20 8:22
1255,Biele,Nico,SUI,,,99775,,1 / (1),10.38,nicobielesui,m,11/21/20 8:22,11/21/20 8:22
1256,Robertson,Chase,CAN,,,100945,,1 / (1),10.36,chaserobertsoncan,m,11/21/20 8:22,11/21/20 8:22
1257,Zehren,Oskar,USA,,,100089,,1 / (1),10.35,oskarzehrenusa,m,11/21/20 8:22,11/21/20 8:22
1257,Donnelly,Neil,USA,,,98985,,1 / (1),10.35,neildonnellyusa,m,11/21/20 8:22,11/21/20 8:22
1259,Abadlia,Marouane,FRA,,,95691,,1 / (1),10.33,marouaneabadliafra,m,11/21/20 8:22,11/21/20 8:22
1259,Tramolay,Gabriel,FRA,,,100501,,1 / (1),10.33,gabrieltramolayfra,m,11/21/20 8:22,11/21/20 8:22
1261,Mondani,Lucas,SUI,,,98345,,1 / (1),10.22,lucasmondanisui,m,11/21/20 8:22,11/21/20 8:22
1262,Aresson Sveinunggaard,Andres,NOR,,,99326,,1 / (1),10.16,andresaresson sveinunggaardnor,m,11/21/20 8:22,11/21/20 8:22
1263,Petursson,Ivan Otri,ISL,,,100023,,2 / (2),10.15,ivan otripeturssonisl,m,11/21/20 8:22,11/21/20 8:22
1264,Rautner,Willi,AUT,,,81366,,1 / (1),10.11,willirautneraut,m,11/21/20 8:22,11/21/20 8:22
1265,Sakaguchi,Haruyuki,JPN,,,99499,,1 / (1),10.09,haruyukisakaguchijpn,m,11/21/20 8:22,11/21/20 8:22
1266,Hasu,Koga,JPN,,,100757,,2 / (2),10.09,kogahasujpn,m,11/21/20 8:22,11/21/20 8:22
1267,Balmer,Dia,SUI,,,98338,,1 / (1),10.05,diabalmersui,m,11/21/20 8:22,11/21/20 8:22
1268,Townsend,Phineas Jet,USA,,,97814,,1 / (1),10.04,phineas jettownsendusa,m,11/21/20 8:22,11/21/20 8:22
1269,Cohen,Adam,CAN,18,11/13/02 0:00,94854,,1 / (1),10.02,adamcohencan,m,11/21/20 8:22,11/21/20 8:22
1270,Latal,Jiri,CZE,,,101005,,1 / (1),10.01,jirilatalcze,m,11/21/20 8:22,11/21/20 8:22
1271,Strachan,Alexander,USA,,,100991,,1 / (1),9.98,alexanderstrachanusa,m,11/21/20 8:22,11/21/20 8:22
1272,Schˆndorfer,Kilian,GER,,,98288,,1 / (1),9.97,kilianschˆndorferger,m,11/21/20 8:22,11/21/20 8:22
1273,Von Hurter,Ludwig,GER,,,100770,,2 / (2),9.94,ludwigvon hurterger,m,11/21/20 8:22,11/21/20 8:22
1274,Groebl,Tobias,AUT,,,96757,,1 / (1),9.91,tobiasgroeblaut,m,11/21/20 8:22,11/21/20 8:22
1275,Meier,Felix,SUI,,,94120,,1 / (1),9.89,felixmeiersui,m,11/21/20 8:22,11/21/20 8:22
1276,Kucharski,Jacob,USA,,,98052,,2 / (2),9.78,jacobkucharskiusa,m,11/21/20 8:22,11/21/20 8:22
1277,Shimazaki,Rei,JPN,,,101023,,2 / (2),9.76,reishimazakijpn,m,11/21/20 8:22,11/21/20 8:22
1277,Grand,Antoine,FRA,,,100551,,1 / (1),9.76,antoinegrandfra,m,11/21/20 8:22,11/21/20 8:22
1279,Imper,Dea Manel,SUI,,,98350,,1 / (1),9.72,dea manelimpersui,m,11/21/20 8:22,11/21/20 8:22
1280,Schroeder,Mitchell,USA,,,96941,,1 / (1),9.65,mitchellschroederusa,m,11/21/20 8:22,11/21/20 8:22
1281,Desjardins,Emmit,CAN,,,97988,,1 / (1),9.65,emmitdesjardinscan,m,11/21/20 8:22,11/21/20 8:22
1282,Schroeter,Gion,SUI,,,98363,,1 / (1),9.63,gionschroetersui,m,11/21/20 8:22,11/21/20 8:22
1283,Kandler,Julian,AUT,,,99806,,1 / (1),9.61,juliankandleraut,m,11/21/20 8:22,11/21/20 8:22
1284,Hauksson,Benedikt Snaer,ISL,,,99040,,1 / (1),9.6,benedikt snaerhaukssonisl,m,11/21/20 8:22,11/21/20 8:22
1285,Higuchi,Takaya,JPN,,,97909,,1 / (1),9.56,takayahiguchijpn,m,11/21/20 8:22,11/21/20 8:22
1285,Rinehart,Koen,USA,,,97830,,1 / (1),9.56,koenrinehartusa,m,11/21/20 8:22,11/21/20 8:22
1287,Schmitz,Finn,GER,,,98622,,1 / (1),9.56,finnschmitzger,m,11/21/20 8:22,11/21/20 8:22
1288,Karrer,Reinhard,AUT,,,101117,,1 / (1),9.54,reinhardkarreraut,m,11/21/20 8:22,11/21/20 8:22
1289,Zurek,Kameron,USA,,,101068,,1 / (1),9.53,kameronzurekusa,m,11/21/20 8:22,11/21/20 8:22
1290,Thorkelsson,Noah,NOR,,,100814,,1 / (1),9.48,noahthorkelssonnor,m,11/21/20 8:22,11/21/20 8:22
1291,Tanaka,Kaisei,JPN,,,100739,,1 / (1),9.43,kaiseitanakajpn,m,11/21/20 8:22,11/21/20 8:22
1292,Kauppila,Jimi,FIN,,,96548,,1 / (1),9.38,jimikauppilafin,m,11/21/20 8:22,11/21/20 8:22
1293,Riley,Sawyer,USA,,,100990,,2 / (2),9.37,sawyerrileyusa,m,11/21/20 8:22,11/21/20 8:22
1294,Holden,Kai,CAN,,,96680,,1 / (1),9.35,kaiholdencan,m,11/21/20 8:22,11/21/20 8:22
1295,Bachmann,Severin,GER,,,100486,,2 / (2),9.31,severinbachmannger,m,11/21/20 8:22,11/21/20 8:22
1296,O Neill,Owen,USA,,,99528,,1 / (1),9.28,oweno neillusa,m,11/21/20 8:22,11/21/20 8:22
1297,Golinczak,Johny,POL,,,100497,,1 / (1),9.25,johnygolinczakpol,m,11/21/20 8:22,11/21/20 8:22
1297,Delignieres,Eliott,FRA,,,100071,,1 / (1),9.25,eliottdelignieresfra,m,11/21/20 8:22,11/21/20 8:22
1299,Uehara,Issei,JPN,,,98155,,1 / (1),9.21,isseiueharajpn,m,11/21/20 8:22,11/21/20 8:22
1300,Tane,Blai,ESP,,,100566,,1 / (1),9.14,blaitaneesp,m,11/21/20 8:22,11/21/20 8:22
1301,Motty,Justin,CAN,,,101091,,1 / (1),9.11,justinmottycan,m,11/21/20 8:22,11/21/20 8:22
1302,Z¸rcher,Robin,SUI,,,95801,,1 / (1),9.07,robinz¸rchersui,m,11/21/20 8:22,11/21/20 8:22
1303,Kitayama,Hakuto,JPN,,,101024,,1 / (1),9.03,hakutokitayamajpn,m,11/21/20 8:22,11/21/20 8:22
1304,Aoun,Ghady,LIB,,,99609,1344983,1 / (1),8.99,ghadyaounlib,m,11/21/20 8:22,11/21/20 8:22
1304,Limonta,Niccolo,ITA,,,96289,,1 / (1),8.99,niccololimontaita,m,11/21/20 8:22,11/21/20 8:22
1304,Kucirek,Ondrej,CZE,,,81052,,1 / (1),8.99,ondrejkucirekcze,m,11/21/20 8:22,11/21/20 8:22
1307,Kristiansen Rue,Ulrich,NOR,,,99450,,1 / (1),8.95,ulrichkristiansen ruenor,m,11/21/20 8:22,11/21/20 8:22
1308,Staib,Remy,SUI,,,98343,,1 / (1),8.91,remystaibsui,m,11/21/20 8:22,11/21/20 8:22
1309,M-Wilcox,Nathan,CAN,,,100841,,2 / (2),8.9,nathanm-wilcoxcan,m,11/21/20 8:22,11/21/20 8:22
1310,Santillan Alonso,Valentin,ARG,,,99150,,2 / (2),8.89,valentinsantillan alonsoarg,m,11/21/20 8:22,11/21/20 8:22
1311,Yasuda,Sho,JPN,,,96400,,1 / (1),8.88,shoyasudajpn,m,11/21/20 8:22,11/21/20 8:22
1312,Yanagihara,Uta,JPN,,,100826,,1 / (1),8.86,utayanagiharajpn,m,11/21/20 8:22,11/21/20 8:22
1313,Bachman,Quinn,CAN,15,10/13/05 0:00,100642,,1 / (1),8.84,quinnbachmancan,m,11/21/20 8:22,11/21/20 8:22
1314,Woyjeck,Brandon,USA,,,100873,,1 / (1),8.83,brandonwoyjeckusa,m,11/21/20 8:22,11/21/20 8:22
1315,Miyamura,Haku,JPN,,,99653,,1 / (1),8.79,hakumiyamurajpn,m,11/21/20 8:22,11/21/20 8:22
1316,Saraiva,Leonardo,SUI,,,99997,,1 / (1),8.74,leonardosaraivasui,m,11/21/20 8:22,11/21/20 8:22
1317,Colombo,Filippo,ITA,,,99877,,1 / (1),8.7,filippocolomboita,m,11/21/20 8:22,11/21/20 8:22
1318,Karafyllias,Drosos,GRE,,,100631,,3 / (4),8.69,drososkarafylliasgre,m,11/21/20 8:22,11/21/20 8:22
1319,Praturion,Alberto,AUT,,,101100,,1 / (1),8.67,albertopraturionaut,m,11/21/20 8:22,11/21/20 8:22
1319,Rautnik,Petro,AUT,,,101118,,1 / (1),8.67,petrorautnikaut,m,11/21/20 8:22,11/21/20 8:22
1321,Valdmets,Robin,FIN,,,100852,,1 / (1),8.65,robinvaldmetsfin,m,11/21/20 8:22,11/21/20 8:22
1321,De Boer,Maximilian,AUT,,,83592,,1 / (1),8.65,maximiliande boeraut,m,11/21/20 8:22,11/21/20 8:22
1323,Graikos,Xenofon,GRE,,,100630,,1 / (1),8.64,xenofongraikosgre,m,11/21/20 8:22,11/21/20 8:22
1324,Mikuni,Rinto,JPN,,,99486,,1 / (1),8.58,rintomikunijpn,m,11/21/20 8:22,11/21/20 8:22
1325,Meyer,Finley,SUI,,,99998,,1 / (1),8.58,finleymeyersui,m,11/21/20 8:22,11/21/20 8:22
1326,Seltzer,Brady,CAN,,,98487,,1 / (1),8.56,bradyseltzercan,m,11/21/20 8:22,11/21/20 8:22
1327,Fitzhugh,Renner,USA,,,98033,,1 / (1),8.55,rennerfitzhughusa,m,11/21/20 8:22,11/21/20 8:22
1327,Jezowicz,Alberto,AND,,,100542,,1 / (1),8.55,albertojezowiczand,m,11/21/20 8:22,11/21/20 8:22
1329,Ok,Ho-gwang,KOR,22,3/23/98 0:00,91107,9320118,1 / (1),8.45,ho-gwangokkor,m,11/21/20 8:22,11/21/20 8:22
1330,Hofmann,Levin,SUI,,,99994,,1 / (1),8.42,levinhofmannsui,m,11/21/20 8:22,11/21/20 8:22
1331,Lehtinen,Luukas,FIN,,,100682,,1 / (1),8.38,luukaslehtinenfin,m,11/21/20 8:22,11/21/20 8:22
1332,Paunonen,Valtteri,FIN,30,9/12/90 0:00,70920,9180066,1 / (1),8.36,valtteripaunonenfin,m,11/21/20 8:22,11/21/20 8:22
1333,Beaulieu,Emile,CAN,,,99300,,1 / (1),8.3,emilebeaulieucan,m,11/21/20 8:22,11/21/20 8:22
1334,Konishi,Yoshinori,JPN,,,99496,,1 / (1),8.29,yoshinorikonishijpn,m,11/21/20 8:22,11/21/20 8:22
1335,Bontognali,Jamiro,SUI,,,98633,,1 / (1),8.26,jamirobontognalisui,m,11/21/20 8:22,11/21/20 8:22
1336,Trouskie,Nicholas,USA,,,100910,,1 / (1),8.2,nicholastrouskieusa,m,11/21/20 8:22,11/21/20 8:22
1337,Rodriguez,Joaquin,ARG,,,94365,9030118,1 / (1),8.19,joaquinrodriguezarg,m,11/21/20 8:22,11/21/20 8:22
1338,Tkachuck,Jacob,CAN,,,98492,,1 / (1),8.14,jacobtkachuckcan,m,11/21/20 8:22,11/21/20 8:22
1339,Skvoznyakov,Efim,RUS,,,100237,9480831,1 / (1),8.09,efimskvoznyakovrus,m,11/21/20 8:22,11/21/20 8:22
1339,Erb,Gilberto,SUI,,,99995,,1 / (1),8.09,gilbertoerbsui,m,11/21/20 8:22,11/21/20 8:22
1341,Yaehata,Yusei,JPN,,,100747,,2 / (2),8.03,yuseiyaehatajpn,m,11/21/20 8:22,11/21/20 8:22
1342,Yokosawa,Godai,JPN,,,100753,,1 / (1),8,godaiyokosawajpn,m,11/21/20 8:22,11/21/20 8:22
1343,Jossen,Tim,SUI,,,100250,,1 / (1),7.99,timjossensui,m,11/21/20 8:22,11/21/20 8:22
1343,Hughes,Eli,NZL,,,99099,,1 / (1),7.99,elihughesnzl,m,11/21/20 8:22,11/21/20 8:22
1345,Zamora,Mathise,FRA,,,100552,,1 / (1),7.98,mathisezamorafra,m,11/21/20 8:22,11/21/20 8:22
1346,Lake,Joey,CAN,,,101092,,1 / (1),7.95,joeylakecan,m,11/21/20 8:22,11/21/20 8:22
1346,Sumitani,Ryota,JPN,,,95796,,1 / (1),7.95,ryotasumitanijpn,m,11/21/20 8:22,11/21/20 8:22
1348,Ruckstuhl,Noa,SUI,,,98596,,1 / (1),7.93,noaruckstuhlsui,m,11/21/20 8:22,11/21/20 8:22
1349,Aibe,Takashi,JPN,,,100740,,1 / (1),7.91,takashiaibejpn,m,11/21/20 8:22,11/21/20 8:22
1350,Flones,Sindre,NOR,,,100815,,1 / (1),7.87,sindreflonesnor,m,11/21/20 8:22,11/21/20 8:22
1350,Dotson,Aiden,USA,,,98701,,2 / (2),7.87,aidendotsonusa,m,11/21/20 8:22,11/21/20 8:22
1352,Henschel,Ian,USA,,,98896,,1 / (1),7.87,ianhenschelusa,m,11/21/20 8:22,11/21/20 8:22
1353,Usami,Keisuke,JPN,,,100824,,1 / (1),7.85,keisukeusamijpn,m,11/21/20 8:22,11/21/20 8:22
1353,Tulp,Tate,USA,,,100900,,1 / (1),7.85,tatetulpusa,m,11/21/20 8:22,11/21/20 8:22
1355,Hachemeyer,Julius,AUT,,,101119,,1 / (1),7.84,juliushachemeyeraut,m,11/21/20 8:22,11/21/20 8:22
1356,Lane,Mickey,CAN,13,9/18/07 0:00,101050,,1 / (1),7.8,mickeylanecan,m,11/21/20 8:22,11/21/20 8:22
1357,Koeppe,Shane,USA,,,98964,,2 / (2),7.8,shanekoeppeusa,m,11/21/20 8:22,11/21/20 8:22
1358,Belianski,Mark,USA,,,98246,,1 / (1),7.79,markbelianskiusa,m,11/21/20 8:22,11/21/20 8:22
1359,Knˆpfel,Matteo,SUI,,,97622,9510458,1 / (1),7.77,matteoknˆpfelsui,m,11/21/20 8:22,11/21/20 8:22
1360,Tanaka,Shimon,JPN,,,101028,,1 / (1),7.69,shimontanakajpn,m,11/21/20 8:22,11/21/20 8:22
1361,Thoreson,Hayden,USA,,,98827,,1 / (1),7.66,haydenthoresonusa,m,11/21/20 8:22,11/21/20 8:22
1362,Cahill,Eddie,SUI,,,99996,,1 / (1),7.61,eddiecahillsui,m,11/21/20 8:22,11/21/20 8:22
1363,Walli,Jonas,AUT,,,96758,,1 / (1),7.57,jonaswalliaut,m,11/21/20 8:22,11/21/20 8:22
1364,Krauer,Moritz,SUI,,,100888,,1 / (1),7.53,moritzkrauersui,m,11/21/20 8:22,11/21/20 8:22
1365,Tomita,Riku,JPN,,,99954,,1 / (1),7.52,rikutomitajpn,m,11/21/20 8:22,11/21/20 8:22
1366,Kubick,Everest,USA,,,100973,,1 / (1),7.5,everestkubickusa,m,11/21/20 8:22,11/21/20 8:22
1367,Vogrin,Jan,SLO,,,95412,9560221,1 / (1),7.49,janvogrinslo,m,11/21/20 8:22,11/21/20 8:22
1368,Knˆri,Morris,SUI,,,98333,,1 / (1),7.44,morrisknˆrisui,m,11/21/20 8:22,11/21/20 8:22
1369,Nomura,Kosei,JPN,,,100754,,1 / (1),7.43,koseinomurajpn,m,11/21/20 8:22,11/21/20 8:22
1370,Visuri,Lauri,FIN,,,100683,,1 / (1),7.43,laurivisurifin,m,11/21/20 8:22,11/21/20 8:22
1371,De San Jose,Inigo,ESP,,,100567,,1 / (1),7.42,inigode san joseesp,m,11/21/20 8:22,11/21/20 8:22
1372,Carocci,Manuel,ITA,,,97244,,1 / (1),7.41,manuelcarocciita,m,11/21/20 8:22,11/21/20 8:22
1373,Johannsson,Eli Smari,ISL,,,100170,,1 / (1),7.4,eli smarijohannssonisl,m,11/21/20 8:22,11/21/20 8:22
1374,Meijers,Luc,NED,,,98445,,1 / (1),7.33,lucmeijersned,m,11/21/20 8:22,11/21/20 8:22
1375,Pitha,Tomas,CZE,,,100461,,2 / (2),7.29,tomaspithacze,m,11/21/20 8:22,11/21/20 8:22
1376,Schneider,Max,SUI,,,99992,,1 / (1),7.28,maxschneidersui,m,11/21/20 8:22,11/21/20 8:22
1377,Chida,Naoki,JPN,,,100825,,1 / (1),7.19,naokichidajpn,m,11/21/20 8:22,11/21/20 8:22
1378,McCarty,Stephen,USA,,,100974,,1 / (1),7.16,stephenmccartyusa,m,11/21/20 8:22,11/21/20 8:22
1379,Squires,Lincoln,CAN,,,100659,,1 / (1),7.16,lincolnsquirescan,m,11/21/20 8:22,11/21/20 8:22
1380,Goto,Shinichi,JPN,,,99498,,1 / (1),7.15,shinichigotojpn,m,11/21/20 8:22,11/21/20 8:22
1381,Ono,Shu,JPN,,,96399,,1 / (1),7.15,shuonojpn,m,11/21/20 8:22,11/21/20 8:22
1382,Revelat,Mathias,FRA,,,100072,,1 / (1),7.14,mathiasrevelatfra,m,11/21/20 8:22,11/21/20 8:22
1383,Sayers,Kieran,CAN,,,97945,,1 / (1),7.14,kieransayerscan,m,11/21/20 8:22,11/21/20 8:22
1384,Ledergerber,Finn,SUI,,,98320,,1 / (1),7.12,finnledergerbersui,m,11/21/20 8:22,11/21/20 8:22
1385,Ternelisnig,Alexander,AUT,,,101101,,1 / (1),7.08,alexanderternelisnigaut,m,11/21/20 8:22,11/21/20 8:22
1386,Livonen,Martti,FIN,,,100672,,1 / (1),7,marttilivonenfin,m,11/21/20 8:22,11/21/20 8:22
1387,Uhlmann-Birchmeier,Paul,SUI,,,98332,,1 / (1),6.96,pauluhlmann-birchmeiersui,m,11/21/20 8:22,11/21/20 8:22
1387,Seixas,Carlos,POR,,,93928,,1 / (1),6.96,carlosseixaspor,m,11/21/20 8:22,11/21/20 8:22
1389,Di Matteo,Emanuele,ITA,,,96294,,1 / (1),6.89,emanueledi matteoita,m,11/21/20 8:22,11/21/20 8:22
1389,Aurell,Filip,CZE,,,99372,,3 / (3),6.89,filipaurellcze,m,11/21/20 8:22,11/21/20 8:22
1391,Soto,Adria,ESP,,,100568,,1 / (1),6.88,adriasotoesp,m,11/21/20 8:22,11/21/20 8:22
1392,Koyama,Kazuya,JPN,,,95266,,1 / (1),6.87,kazuyakoyamajpn,m,11/21/20 8:22,11/21/20 8:22
1393,Kondratskyi,Yevhen,UKR,,,100151,,1 / (1),6.85,yevhenkondratskyiukr,m,11/21/20 8:22,11/21/20 8:22
1393,Lopez,Enzo Maximiliano,ARG,,,100204,,2 / (2),6.85,enzo maximilianolopezarg,m,11/21/20 8:22,11/21/20 8:22
1395,MacDonald,Caleb,CAN,,,101093,,1 / (1),6.84,calebmacdonaldcan,m,11/21/20 8:22,11/21/20 8:22
1396,Brack,Ethan,USA,,,100899,,1 / (1),6.82,ethanbrackusa,m,11/21/20 8:22,11/21/20 8:22
1397,Ott,Eric,GER,,,98623,,1 / (1),6.8,ericottger,m,11/21/20 8:22,11/21/20 8:22
1398,Winnem Nestegaard,Emil,NOR,,,99446,,1 / (1),6.76,emilwinnem nestegaardnor,m,11/21/20 8:22,11/21/20 8:22
1399,Greenblatt,Joseph,USA,,,99724,,2 / (2),6.72,josephgreenblattusa,m,11/21/20 8:22,11/21/20 8:22
1400,Benedek,Toth,HUN,,,101008,,1 / (1),6.67,tothbenedekhun,m,11/21/20 8:22,11/21/20 8:22
1401,Babilon,Felix,GER,,,100789,,1 / (1),6.65,felixbabilonger,m,11/21/20 8:22,11/21/20 8:22
1402,Lang,Tim,SUI,,,99520,,1 / (1),6.63,timlangsui,m,11/21/20 8:22,11/21/20 8:22
1403,Barth,Ivan,ARG,,,99143,,2 / (2),6.6,ivanbartharg,m,11/21/20 8:22,11/21/20 8:22
1404,Yanagi,Kokoro,JPN,,,100750,,1 / (1),6.59,kokoroyanagijpn,m,11/21/20 8:22,11/21/20 8:22
1405,Jurva,Tuukka,FIN,,,97427,,1 / (1),6.51,tuukkajurvafin,m,11/21/20 8:22,11/21/20 8:22
1406,Ito,Sena,JPN,,,100751,,2 / (2),6.49,senaitojpn,m,11/21/20 8:22,11/21/20 8:22
1407,Gibbs,Kaleb,USA,,,97803,,1 / (1),6.49,kalebgibbsusa,m,11/21/20 8:22,11/21/20 8:22
1408,Platz,Phileas,CAN,,,99967,,1 / (1),6.47,phileasplatzcan,m,11/21/20 8:22,11/21/20 8:22
1409,Itokawa,Kohei,JPN,,,99473,,1 / (1),6.47,koheiitokawajpn,m,11/21/20 8:22,11/21/20 8:22
1410,Cordova,Alfonso,ISL,,,101058,,1 / (1),6.41,alfonsocordovaisl,m,11/21/20 8:22,11/21/20 8:22
1411,Neugebauer,Leon,AUT,,,95198,,1 / (1),6.39,leonneugebaueraut,m,11/21/20 8:22,11/21/20 8:22
1412,Tahara,Hoshun,JPN,,,98214,,3 / (3),6.39,hoshuntaharajpn,m,11/21/20 8:22,11/21/20 8:22
1413,Kurbis,Riley,CAN,,,101051,,1 / (1),6.36,rileykurbiscan,m,11/21/20 8:22,11/21/20 8:22
1414,Lorenzo,Lluc,ESP,,,100569,,1 / (1),6.35,lluclorenzoesp,m,11/21/20 8:22,11/21/20 8:22
1415,Fitze,Luan,SUI,,,99993,,1 / (1),6.31,luanfitzesui,m,11/21/20 8:22,11/21/20 8:22
1416,Bye,Aksel,NOR,,,100816,,1 / (1),6.28,akselbyenor,m,11/21/20 8:22,11/21/20 8:22
1417,Kobori,Takayuki,JPN,,,95106,,1 / (1),6.23,takayukikoborijpn,m,11/21/20 8:22,11/21/20 8:22
1418,Oostdijk,Mees,NED,,,90841,9400055,1 / (1),6.23,meesoostdijkned,m,11/21/20 8:22,11/21/20 8:22
1419,Lyman,Benjamin,USA,,,98048,,1 / (1),6.16,benjaminlymanusa,m,11/21/20 8:22,11/21/20 8:22
1420,Shelton,Andrew,USA,,,100001,,1 / (1),6.15,andrewsheltonusa,m,11/21/20 8:22,11/21/20 8:22
1421,Castelluccia,Edoardo,ITA,,,97246,,1 / (1),6.14,edoardocastellucciaita,m,11/21/20 8:22,11/21/20 8:22
1422,Jones,Cooper,USA,,,100917,,1 / (1),6.11,cooperjonesusa,m,11/21/20 8:22,11/21/20 8:22
1423,Thieffenat,Tim,FRA,,,100073,,1 / (1),6.1,timthieffenatfra,m,11/21/20 8:22,11/21/20 8:22
1424,Connell,Nicolas,CAN,,,100584,,1 / (1),6.08,nicolasconnellcan,m,11/21/20 8:22,11/21/20 8:22
1425,Erb,Maxime,SUI,,,99960,,1 / (1),5.99,maximeerbsui,m,11/21/20 8:22,11/21/20 8:22
1426,Erkaev,Konstantin,RUS,,,78038,9480386,1 / (1),5.95,konstantinerkaevrus,m,11/21/20 8:22,11/21/20 8:22
1427,Cigovski,Maksim,MKD,,,100623,,1 / (1),5.94,maksimcigovskimkd,m,11/21/20 8:22,11/21/20 8:22
1428,Small,Jakob,USA,,,100876,,1 / (1),5.93,jakobsmallusa,m,11/21/20 8:22,11/21/20 8:22
1429,Namba,Mahato,JPN,,,100822,,1 / (1),5.91,mahatonambajpn,m,11/21/20 8:22,11/21/20 8:22
1430,Tanaka,Mikiya,JPN,,,99475,,2 / (2),5.9,mikiyatanakajpn,m,11/21/20 8:22,11/21/20 8:22
1431,Tauk,Nafez,LIB,,,98199,,1 / (1),5.89,nafeztauklib,m,11/21/20 8:22,11/21/20 8:22
1431,Orsag,Pavel,CZE,,,100892,,1 / (1),5.89,pavelorsagcze,m,11/21/20 8:22,11/21/20 8:22
1431,Clavel,Michael,ITA,,,99898,,1 / (1),5.89,michaelclavelita,m,11/21/20 8:22,11/21/20 8:22
1434,Bodrug,Nicholas,USA,,,97838,,1 / (1),5.87,nicholasbodrugusa,m,11/21/20 8:22,11/21/20 8:22
1435,Roig,Eric,ESP,,,100561,,1 / (1),5.83,ericroigesp,m,11/21/20 8:22,11/21/20 8:22
1436,Kohl,Oscar Maria,SUI,,,99988,,1 / (1),5.83,oscar mariakohlsui,m,11/21/20 8:22,11/21/20 8:22
1436,Bayer,Blake,USA,,,100971,,1 / (1),5.83,blakebayerusa,m,11/21/20 8:22,11/21/20 8:22
1438,Marzelouski,Pablo,ESP,,,97303,,1 / (1),5.79,pablomarzelouskiesp,m,11/21/20 8:22,11/21/20 8:22
1439,Yoshida,Kota,JPN,,,93165,,1 / (1),5.77,kotayoshidajpn,m,11/21/20 8:22,11/21/20 8:22
1440,Nomura,Koji,JPN,,,96868,,1 / (1),5.76,kojinomurajpn,m,11/21/20 8:22,11/21/20 8:22
1441,Kiyota,Kenshin,JPN,,,99495,,2 / (2),5.69,kenshinkiyotajpn,m,11/21/20 8:22,11/21/20 8:22
1442,Melanson,Ethan,CAN,15,2/7/05 0:00,101052,,1 / (1),5.68,ethanmelansoncan,m,11/21/20 8:22,11/21/20 8:22
1443,Felix,Nico,SUI,,,98635,,1 / (1),5.66,nicofelixsui,m,11/21/20 8:22,11/21/20 8:22
1444,Fuksik,Jakob,GER,,,100785,,1 / (1),5.64,jakobfuksikger,m,11/21/20 8:22,11/21/20 8:22
1445,Rutonen,Osku,FIN,,,100684,,1 / (1),5.63,oskurutonenfin,m,11/21/20 8:22,11/21/20 8:22
